id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
2115,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en Venta con área de oficina cerca de Issste e Issstep - Anzures,213,387,21126.76056338028,11627.906976744183,2024-06-04,184,6,2024-12-08,Casa,Venta,3,3,2,0,2.0,No,,anzures,puebla,puebla,anzures,72530.0,"Anzures, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d70131cfc242-ecbf-18fe12c-b477-7d9c,se vende casa muy amplia con espacios en planta baja para instalar perfectamente consultorios u oficinas y en la planta alta todas las comodidades de una casa con sus 3 recamaras  ubicada a 2 calles de hospital issstep e issste casi enfrente de agencias y la gran bodega muy cerca de plaza dorada fiscalia plaza cristal cu san manuel centro  planta bajaarea muy amplia medio banoclosetcocina equipadajardin4 cajones de estacionamiento techadoporton electrico acceso de entrada independiente a planta bajaacceso de entrada independiente para planta altabodegaplanta alta1 recamara principal con closet de madera bano completo y jacuzzi2 recamaras secundarias con closet de madera cada uno1 bano completococina equipadamedio banoterrazapatio de servicioarea de serviciocuenta conzoclos de maderavitrales en planta altajacuzziopcion a tener oficinas o consultorio en planta baja easybroker id ebqj4537
2116,S1,4500000.0,4500000.0,225541,2024-11-05,CASA EN VENTA PUEBLA COLONIA ANZURES,179,269,25139.66480446928,16728.624535315987,2024-04-09,239,7,2024-12-08,Casa,Venta,3,3,2,1,2.5,No,,la tarjeta,puebla,puebla,la tarjeta,72530.0,"La Tarjeta, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-40983e39c9f1-48c6-96fd5a53-b793-427a,casa en renta en la colonia anzures mirador a 10 minutos del zocalo de la ciudad muy cerca de plaza dorada zona de alta densidad habitacional y de comercio vias de acceso importantes blvd 5 de mayo 31 oriente 14 surcasa distribuida en dos plantasplanta bajacochera para 2 autosjardin delanterorecibidorsalacomedordesayunadorcocina integral con barra de granitoestudiomedio banopatiobodegaterrazacuarto de servicio con bano completoarea de lavadoplanta alta1 recamara principal con closet y bano completo2 recamaras con closet1 bano completo comparten las recamaras secundariasala de tv la casa cuenta conporton electrico cisterna bomba de agua e hidroneumatico gas naturalalarmaelectrificadomuebles de madera a la medida antiguedad 30 anos excelente estado de conservacion y mantenimientoterreno 179 mtsconstruccion 269 mtsprecio venta  450000000previa cita
2117,S1,4500000.0,4500000.0,225541,2024-11-05,"Casa en venta en Estrellas del sur, Puebla",209,160,21531.1004784689,28125.0,2024-12-08,0,0,2024-12-08,Casa,Venta,3,3,5,0,5.0,No,,estrella del sur,puebla,puebla,estrella del sur,72190.0,"Estrella Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-43b95740da33-5d83-190e82f-86b1-7698,te presentamos una oportunidad unica en el fraccionamiento estrellas del sur casa en venta que combina comodidad espacio y funcionalidad al llegar te daras cuenta de la conveniencia de tener una cochera para 2 autos con porton electrico lo que brinda seguridad y comodidadun hall te da la bienvenida y te conduce a una amplia sala y comedor perfectos para reuniones y momentos en familia la cocina cerrada con una practica barra es el corazon de la casa donde la preparacion de comidas se convierte en un placer un area de lavado y un espacio adicional que puede funcionar como estudio o bodega anaden un toque de versatilidadel jardin es un oasis de tranquilidad y un espacio ideal para disfrutar del aire libre las tres habitaciones cada una con su propio bano ofrecen comodidad y privacidad la habitacion principal cuenta con vestidor se convierte en tu refugio personalla propiedad tambien cuenta con una cisterna de 10000 litros tinaco y un sistema automatico de bomba para garantizar un suministro constante de agua ademas se han realizado mejoras y ampliaciones en el interior lo que anade un valor adicional a esta casaespacio comodidad y funcionalidad en una ubicacion privilegiada resumen el inmueble contactanos para obtener mas detalles y descubre como puedes hacer de esta casa tu hogarno pierdas la oportunidad de vivir en el fraccionamiento estrellas del sur
2118,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en Venta Haras del Bosque El Roble,310,270,14516.129032258064,16666.666666666668,2024-07-16,142,4,2024-12-08,Casa,Venta,3,4,4,1,4.5,No,,alamo,puebla,puebla,residencial los alamos,72130.0,"Álamo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-7932f8eb2b4b-fcf4-190be07-814e-7e24,terreno 310m2construccion 270m2planta baja recibidoroficina yo estudioamplia salacomedorhermosa y amplia cocina integral isla y barra de granitocuarto de lavadocuarto de servicio 12 bano jardin interior cochero 2 autos cisterna de 8000ltsplanta altarecamara principal con bano y vestidor2 recamaras secundarias con closet y bano completo cu3ra recamara secundaria y o gymsala tvcloset de blancosjardin de 110m2 area de asador fogatero12 banoprecio 450000000aceptamos todo tipo de creditos bancarios infonavit y fovisssteasesor inmobiliario certificadoing martha melladocel ver telefono whatsapp precio no incluye gastos notariales impuestos y derechosprecio sujeto a cambios sin previo avisopropiedad sujeta a disponibilidadla informacion y medidas son aproximadaslas ubicaciones son aproximadas
2119,S1,4500000.0,4500000.0,225541,2024-11-05,"CASA DE UN PISO EN ARBOLEDAS DE GUADALUPE, SECCION FUENTES, AMPLIO JARDIN.",336,180,13392.857142857143,25000.0,2023-09-22,441,14,2024-12-08,Casa,Venta,3,1,1,0,1.0,No,,plazas de guadalupe,puebla,puebla,plazas de guadalupe,72260.0,"Plazas de Guadalupe, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-21310ac5190-ce42-99913e36-aa86-470d,casa de un piso en lomas de loreto  seccion fuentes amplio jardinimpecable casa en venta de un piso en esquina con hermoso  jardin de 228m2  y terraza muy agradable ideal para personas de la tercera edad por ser de un piso o jovenes que disfruten de la naturaleza cochera techada para dos autos con porton electrico comedor con mueble en madera empotrado acceso a cocina integral equipada con barra desayunador con  acceso patio de tendido amplia e iluminada sala con piso de parket y salida a jardin espacio para cantina bano completo muy amplio con tina de hidromasaje amplia recamara con terraza y salida a jardin de 156 m2 gas natural sitema de alarma 156 m2 de jardin con terraza techada arboles y plantas perrera de concreto techada y espacio sin techaragenda una cita y conoce la casa de tus suenos nota importante toda la informacion y medidas provistas son aproximadas y deberan ratificarse con la documentacion pertinente y no compromete contractualmente a nuestra empresa los gastos expresados refieren a la ultima informacion recabada y deberan confirmarse fotografias no vinculantes ni contractualesconsulta nuestro aviso de privacidad en contactarsujeto a cambio de precio sin previo avisoagenda tu cita para conocer la propiedadmezvi asesoria integral inmobiliaria sa de cvcel ver telefono whatsapp  27
2120,S1,4500000.0,4500000.0,225541,2024-11-05,Casa amplia en esquina muy centrica,222,222,20270.27027027027,20270.27027027027,2024-04-14,234,7,2024-12-08,Casa,Venta,4,4,4,0,4.0,No,,valle dorado,puebla,puebla,valle dorado,72070.0,"Valle Dorado, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-4f3879e8fcf2-3b50-f22ee14b-b6cc-4b9d,ideal para remodelar y puede funcionar como casa habitacion oficinas o clinica 213 mts 2 terreno 222 mts2 de construccion planta bajacochera para un autoporton electricopatioarea de asadoresrecibidorsalacomedorcocinamedio banorecamaraestudio primer pisosala de tvestudio4 recamaras con closet y bano 1 sin banopequena estanciaarea de juegos
2121,S1,4500000.0,4500000.0,225541,2024-11-05,CASA EN VENTA PUEBLA COLONIA ANZURES,179,269,25139.66480446928,16728.624535315987,2024-01-15,323,10,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,la tarjeta,puebla,puebla,la tarjeta,72530.0,"La Tarjeta, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-529f7a2ac049-4749-c8dbe628-88bd-4efc,casa en venta en la colonia anzures mirador a 10 minutos del zocalo de la ciudad muy cerca de plaza dorada zona de alta densidad habitacional y de comercio vias de acceso importantes blvd 5 de mayo 31 oriente 14 surcasa distribuida en dos plantasplanta bajacochera para 2 autosjardin delanterorecibidorsalacomedordesayunadorcocina integral con barra de granitoestudiomedio banopatiobodegaterrazacuarto de servicio con bano completoarea de lavadoplanta alta1 recamara principal con closet y bano completo2 recamaras con closet1 bano completo comparten las recamaras secundariasala de tv la casa cuenta conporton electrico cisterna bomba de agua e hidroneumatico gas naturalalarmaelectrificadomuebles de madera a la medida antiguedad 30 anos excelente estado de conservacion y mantenimientoterreno 179 mtsconstruccion 269 mtsprecio  450000000previa cita
2122,S1,4500000.0,4500000.0,225541,2024-11-05,CASA EN VENTA ANZURES MIRADOR PUEBLA,180,270,25000.0,16666.666666666668,2024-02-29,279,9,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,la tarjeta,puebla,puebla,la tarjeta,72530.0,"La Tarjeta, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-76fccd451710-18a-9b7548a8-97c2-4f6b,casa en venta en la colonia anzures mirador a 10 minutos del zocalo de la ciudad muy cerca de plaza dorada zona de alta densidad habitacional y de comercio vias de acceso importantes blvd 5 de mayo 31 oriente 14 surcasa distribuida en dos plantasplanta bajacochera para 2 autosjardin delanterorecibidorsalacomedordesayunadorcocina integral con barra de granitoestudiomedio banopatiobodegaterrazacuarto de servicio con bano completoarea de lavadoplanta alta1 recamara principal con closet y bano completo2 recamaras con closet1 bano completo comparten las recamaras secundariasala de tvla casa cuenta conporton electricocisternabomba de agua e hidroneumaticogas naturalalarmaelectrificadomuebles de madera a la medidaantiguedad 30 anos excelente estado de conservacion y mantenimientoterreno 179 mtsconstruccion 269 mtsprecio  450000000
2123,S1,4545000.0,4545000.0,227797,2024-11-05,TOWNHOUSE CON 3 RECÁMARAS EN ARBOLEDAS DE ZAVALETA.,184,184,24701.08695652174,24701.08695652174,2024-07-10,148,4,2024-12-08,Departamento,Venta,2,3,2,1,2.5,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-73aed3fa626d-617e-eb17f4dc-93df-4cf0,la propiedad cuenta con recibidor en planta baja y estacionamiento para 2 autosen el primer nivel se encuentra el espacio de sala y comedor cocina integral con torre de hornos parrilla de 5 quemadores y desayunador ademas de medio bano y cuarto de lavadoel segundo nivel cuenta con sala de tv con acceso a terraza de 55 m2 2 recamaras secundarias cada una con closet y con bano completo compartido recamara principal con vestidor y bano completoel fraccionamiento cuenta con amenidades como areas verdesjuegos infantiles cancha de padel casa club gimnasio y banos informacion sujeta a cambio sin previo aviso
2124,S1,4545000.0,4545000.0,227797,2024-11-05,TOWN HOUSES EN VENTA ZAVALETA ULTIMOS 2,110,183,41318.181818181816,24836.06557377049,2024-07-17,141,4,2024-12-08,Casa,Venta,2,3,3,1,3.5,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-2ec84fa07a6e-96f0-190beb4-a4eb-78cb,ficha tecnica de town houses nuevos en ventainformacion general	tipo de operacion venta	precio desde 4545000 mxn	ubicacion privilegiado fraccionamiento	amenidadeso	cancha de padelo	salon socialo	areas verdeso	gimnasiocaracteristicas de los town houses	area de construccion 183 m2	estacionamientos 2	recamaras 3	banos completos 3	medio banos 1	sala comedor si	cocina integral si	area de lavado si	sala de tv si	jardin o terraza amplia
2125,S1,4545000.0,4545000.0,227797,2024-11-05,CASASTIPO TOWNHOUSE EN ARBOLEDAS DE ZAVALETA,184,184,24701.08695652174,24701.08695652174,2024-05-09,209,6,2024-12-08,Casa,Venta,2,3,3,0,3.0,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-7c52ca44b90-caa1-18f5c6e-b75a-7b09,exclusivo town house en venta en arboledas de zavaleta que ofrece ademas de ubicacion privilegiada y excelentes vias de comunicacion un estilo de vida saludable a unos minutos de plaza centro mayor y angeloplisdescripcionquieres vivir rodeado de naturaleza en amplios espacios y funcionales amenidades arboledas de zavaleta tiene todo lo que necesitas ubicado en calzada de zavaleta y a unos minutos de los principales centros comerciales como plaza angelopolis solesta cruz del sur y vialidades como recta cholula calzada de zavaleta periferico blvd atlixco y blvd forjadoresprototipo 1 cuenta con 184 m2 de construccion terraza de 55m2 con cochera para 2 autosdisfruta en primer nivel de amplia sala  comedor cocina integral con concepto abierto y barra de granito 12 bano de visitas y cuarto de lavadosegundo nivel 2 recamaras con bano compartido y recamara principal con vestidor y bano propioentrega inmediata y preventaen arboledas de zavaleta podras disfrutar extensas areas verdes con instalaciones ideales para quienes buscan una vida saludable disfrutando de tiempo de recreo descanso y diversion en una comunidad consolidada y en un lugar seguro que lo tiene todode cancha de futbol cancha de padel salon de usos multiples casa club con amplia terraza gimnasio con banos de vapor area de juegos infantiles asadores y andador de aprox 600 metros ademas de barda perimetral caseta de vigilancia las 24 horas con doble control de acceso y salidaen linden inmobiliaria nos caracterizamos por un trato y servicio de calidadcontactanos y agenda nuestros asesores te estan esperando para atenderte y resolver todas tus dudasprecio sujeto a cambios sin previo aviso no incluyen gastos notariales ni operacionales                                tu propiedad nuestra prioridad
2126,S1,4545000.0,4545000.0,227797,2024-11-05,TOWN HOUSE NUEVO INCREIBLE EN VENTA ARBOLEDAS DE ZAVALETA PUEBLA,180,184,25250.0,24701.08695652174,2024-07-10,148,4,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-6af7e782f849-1ec0-139b6710-95d4-4263,increible town house en arboledas de zavaleta45450002 lugares de estacionamientoterraza de 55 m2 con pergola3 recamaras con amplio closet walking closet en la principalsala de tvcocina con barra y acabados premiumarea de lavadosala comedor 2 banos y mediohermosas amenidadescancha de padelgym bien equipadoarea de asadoresandador rodeado de arboles y espacios para lecturasalon de usos multiples equipado con banos y cocinacancha de futbol6800 m2 de areas verdes
2127,S1,4550000.0,4550000.0,228047,2024-11-05,"CASA EN VENTA  ATRAS  DE WALMART SAN MANUEL, SOBRE BULEVARD 22 SUR",241,372,18879.66804979253,12231.182795698924,2022-11-01,767,25,2024-12-08,Casa,Venta,4,3,5,0,5.0,No,,villa carmel,puebla,puebla,villa carmel,72567.0,"Villa Carmel, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-9eb84328e31d-8769-b21d35d2-9b82-3f02,magnifica casa en venta ubicada sobre bulevard 22 sur entre san manuel y villa carmel la casa tiene todo el piso de parque perfectamente cuidado con unas preciosas escaleras de madera cuenta con tres niveles primer nivel con recibidor sala comedor cocina integral patio con piso de ceramica cochera techada para tres autos segundo nivel con tres amplias recamaras todas con closets y bano propio sala de tv o estudio la recamara principal tiene jacuzzi y ademas esta climatizada en este nivel se situa el cuarto de servicio con bano completo con entrada  por escaleras traseras en el tercer nivel se encuentra una gran sala que podria tener distintos usos actualmente es cuarto de  juegos  con bano completo y su terraza la casa cuenta portones electricos de alumino  cisterna hidro gas estacionario suavizador de agua circuito cerrado de vigilancia  y calentador solar llame y agende una cita  contrato de adhesion de intermediacion para la compraventa de inmuebles  registrado en la procuraduria federal del consumidor profeco  numero 28062023 de fecha 08 de marzo de 2023
