precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,meses_2024-09-08,precio_m2_terreno,precio_m2_construido,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado
1059000,MXN,casa en venta santiago de queretaro ,300,242,26 ene 2024,Casa,2,4,1,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-f6235560e31a-1749-a0081ec8-a824-4bdd,como puedo adquirir un inmueble por de bajo de su valor comercialpasos a seguirrealizar la solicitud elaboracion de contrato y firma del mismo en persona o en nuestras oficinas cdmx monterrey nl queretaro guadalajaratijuanapago con recursos propios puede ser en 2 exhibiciones o 1 exhibicion opcion a el segundo pago utilizar creditonosotros nos encargamos de todo el proceso hasta entregarte el inmuebles con llaves y chapas nuevasentrega sin adeudos escritura a tu nombre y lista para habitar,,1059000,58906.83,2024-09-08,D2,7.0,3530.0,4376.033057851239,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,queretaro centro,Querétaro,Querétaro
1070000,MXN,casa en venta en queretaro cerca de uvm juriquilla,430,520,15 ene 2024,Casa,2,5,2,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-33235dedb4ed-ac9e-fcaba94c-b874-4181,entrega en 10 meses bajo contrato entrega ante notario sin adeudos libre de gravamen sin danos estructurales  escrituracion  somos la empresa lider y certificada en recuperacion bancaria en mexico  no se aceptan ningun tipo de credito unicamente recursos propios  no fovissste no infonavit  convenio directo con los principales bancos de la republica mexicana somos linea directa  asesoria gratuita,,1070000,59518.7,2024-09-08,D2,7.0,2488.3720930232557,2057.6923076923076,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento villas del meson,Querétaro,Querétaro
1100000,MXN,venta de casa en puerta navarra,60,90,8 sept 2023,Casa,2,3,1,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1d57a30e2009-c097-848a0f8b-94dd-4a10,casa de 2 nivelesplanta baja 1 recamara con closet bano completo salacomedor cocina con alacenas patio de servicio estacionamiento para 1 autoplanta alta 2 recamaras con closet bano completo,,1100000,61187.45,2024-09-08,D2,12.0,18333.333333333332,12222.222222222223,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,queretaro centro,Querétaro,Querétaro
1105401,MXN,increible casa en venta en arboledas cerca de la vinoteca de mexico,350,350,27 sept 2023,Casa,2,4,1,0,No,fraccionamiento arboledas queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-f11931ad4504-6d50-57fbeead-805b-478d,gran oportunidad de cumplir tu sueno de una manera seguraen inmobiliaria mig tenemos una amplia trayectoriaincrementando sus inversiones de una manera facil y sencillarecursos propios los creditos no son aceptadosentrega garantizada bajo contrato te interesapara mayor informacion y servicio personalizado agenda tu cita en nuestro corporativo con carlos castillo,,1105401,61487.88,2024-09-08,D2,11.0,3158.2885714285712,3158.2885714285712,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento arboledas,Querétaro,Querétaro
1117500,MXN,casa en venta en cumbres de juriquilla queretaro,180,180,25 ene 2024,Casa,2,4,1,0,No,fraccionamiento jurica acueducto queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-3431de6259b7-7af9-a113c8ce-bc30-47fd,preciosa casa en cumbres de juriquilla 1047 manzanares juriquilla queretaroconsta de4 recamaras3 banos2 lugar de estacionamiento180 m2 de construccionprecio con recursos propios a dos pagos no se acepta ningun tipo de creditose entrega ante notario publicogarantizo la entrega por contrato o te devuelvo tu inversionla propiedad se entrega libre de gravamen ningun adeudo y sin dano estructural 100 habitable y funcionalnuestro precio es de un 60 por debajo de su costo comercialagende su cita hoy mismo al whatsapp atencion 24 7 personalizada para mayores informes contactame,,1117500,62160.89,2024-09-08,D2,7.0,6208.333333333333,6208.333333333333,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento jurica acueducto,Querétaro,Querétaro
1238998,MXN,vendo casa qro juriquilla muestro documentacion garantia de entrega,450,450,31 ago 2023,Casa,2,4,1,0,No,fraccionamiento villas del meson queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-50d17c00c137-4c06-e7fc02eb-ba22-4912,adquiere de forma segura y a un excelente preciopropiedades abajo del 60 del valor comercialcerteza juridicaantes de firmar cualquier documento se te muestra evidencia que avala la viabilidad de tu inmuebleasesoria personalizada de acuerdo a tus necesidades acompanamiento hasta la entrega de tu inmueblecontamos con referencias de todos nuestros casos de exito certificados ante el ampipara mayor informaciongerente de ventas gissels  cel  ver telefono whatsapp,,1238998,68919.21,2024-09-08,D2,12.0,2753.3288888888887,2753.3288888888887,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento villas del meson,Querétaro,Querétaro
1250000,MXN,casa en venta puerta navarra queretaro rcv240111bc  3,72,97,12 ene 2024,Casa,2,3,1,0,No,fraccionamiento puerta navarra queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6f88fb3f8e25-1004-8b8ba120-a993-3615,bc  casa en venta puerta navarra queretaro dentro de condominio ubicada en zona norponiente cuenta con seguridad y servicios cercanos de salud centros comerciales cines y colegios casa de tres pisos primer piso sala comedor cocina medio bano patio de lavado y estacionamiento para 2 autos  segundo piso 2 recamaras 1 bano completo y terraza tercer piso 1 recamara vestidor y bano completo amenidades cancha de tenis cancha de usos multiples trotapista areas infantiles pet park gimnasio al aire libre ciclopista y areas verdes contamos con propiedades en la zona 3,,1250000,69531.19,2024-09-08,D1,8.0,17361.11111111111,12886.59793814433,"{'completos': 1.0, 'medios': 0}",1.0,0.0,1.0,fraccionamiento puerta navarra,Querétaro,Querétaro
1280000,MXN,casa en remate en juriquilla en colonia cumbres del lago,322,280,17 ene 2024,Casa,2,5,2,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-6945048fb219-fa03-43aa7a74-bab9-4364,solo pago con recurso propiosentrega en 10 meses bajo contrato entrega ante notario sin adeudos libre de gravamen sin danos estructurales  escrituracion  somos la empresa lider y certificada en recuperacion bancaria en mexico  no se aceptan ningun tipo de credito unicamente recursos propios  no fovissste no infonavit  convenio directo con los principales bancos de la republica mexicana somos linea directa  asesoria gratuit,,1280000,71199.94,2024-09-08,D1,7.0,3975.1552795031057,4571.428571428572,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
1300000,MXN,casa en venta en queretaro brv,350,350,16 ene 2024,Casa,2,4,3,0,No,fraccionamiento arboledas queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-ffef1447fcb-2a77-43df6de7-9b68-42d0,oportunidad350m24 recamaras3 banos4 estacionamientosprecio con recursos propios a dos pagos no se acepta ningun tipo de creditose entrega ante notario publicogarantizo la entrega por contrato o te devuelvo tu inversionla propiedad se entrega libre de gravamen ningun adeudo y sin dano estructural 100 habitable y funcional,,1300000,72312.44,2024-09-08,D1,7.0,3714.285714285714,3714.285714285714,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,fraccionamiento arboledas,Querétaro,Querétaro
1349500,MXN,casa lago eslabon,700,550,24 ene 2024,Casa,2,5,1,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1f5bce4bef3-3e4e-b37badba-a9ab-4b4f,cumple tu sueno con nosotrosgran oportunidad amplia casa con excelentes acabados y todas las comodidades que sonaste ahora a tu alcancecuenta con5 habitaciones4 banos completos2 estacionamientospatio delanterojardinasesoria los 7 dias de la semana desde la primera llamadate asesoramos y acompanamos hasta concluir con la entrega de tu nuevo hogaranahi torresasesor inmobiliariopara mayor informacion contactame o dejame tu numero a la brevedad me comunico,,1349500,75065.88,2024-09-08,D1,7.0,1927.857142857143,2453.6363636363635,"{'completos': 4.0, 'medios': 0}",4.0,0.0,1.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
1350000,MXN,casa en venta ubicada en queretaroel garambullo,123,123,19 ene 2024,Casa,2,3,1,0,No,fraccionamiento parque santiago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-85bc36bf8eaf-6efb-327a921b-859e-4c09,inmobiliaria gacava pone a la venta la casa de tus suenosatractivo precio y con excelente plusvalia ya adjudicada date la oportunidad de adquirir esta bonita propiedad de una manera facilinversion y entrega 100 garantizada bajo contrato o te devolvemos tu inversion pago con recursos propios no pongas en riesgo tu patrimonio acude con los expertos precio propiedad  135000000inversion de  29000000metros de terreno 123 m2metros contruccion 123 m2  cuenta con3 habitaciones sala comedor 1 12 banos2 estacionamientoscocina equipadapropiedades por tiempo limitado te asesoramos 247 contactame o dejame tu numero y en breve me comunico contigo seriedad etica y profesionalismo nuestro compromiso contigoinformacionasesor maria elena  rivascel ver telefono whatsapp,,1350000,75093.69,2024-09-08,D1,7.0,10975.609756097561,10975.609756097561,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento parque santiago,Querétaro,Querétaro
1350000,MXN,casa aldo,67,71,5 dic 2023,Casa,2,2,1,0,No,fraccionamiento ciudad del sol queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-40e021068c65-d03f-f0bfbcf3-83f9-333c,wiggot psee7cpcasa aldo se distribuye en dos plantaspb con sala comedor y cocina abierta jardin posteriorpa 2 habitaciones con closets compartiendo un bano completocasa ideal para quienes estan creando su patrimonio pareja persona sola o familia de 3aldo cuenta con muy buena ubicacion a tan solo unos pasos de las principales vias de acceso a unos pasos del libramiento norponiente tiendas de autoservicio tiendas de conveniencia gasolinera y otros servicios a unos pasos sobre av de la cantera en ciudad del solprecios y disponibilidad sujeto a cambio sin previo aviso imagenes de referencia pudiendo haber algunas variaciones detalles y precio final pactado con comprador en contrato final,,1350000,75093.69,2024-09-08,D1,9.0,20149.253731343284,19014.084507042255,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,fraccionamiento ciudad del sol,Querétaro,Querétaro
1460000,MXN,tu hogar ideal en queretaro casas de 2 recamaras en condominio seguridad 247 y mas,90,75,16 dic 2023,Casa,1,2,1,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-cdc4cefa2500-fbb7-b04903b2-b071-344e,descubre la vida que siempre sonaste en queretaro con nuestras exclusivas casas en venta ofrecemos propiedades excepcionales de 2 recamaras disenadas para satisfacer tus necesidades y superar tus expectativascaracteristicas destacadasseguridad las 24 horas disfruta de tranquilidad y proteccion para tu familia con nuestro sistema de seguridad integral garantizando un entorno seguro y confiablecondominio privado vive en un ambiente exclusivo dentro de un condominio privado que te brinda privacidad y comodidad con espacios bien cuidados y un entorno tranquiloareas de juegos infantiles tu hogar es un espacio para la felicidad de tus hijos nuestro condominio cuenta con areas de juegos infantiles para que los mas pequenos disfruten de su tiempo al aire libre de manera segurapalapa para eventos celebra momentos especiales con amigos y familia en nuestra palapa para eventos un lugar perfecto para reuniones celebraciones y crear recuerdos inolvidablescerca de zonas industriales estrategicamente ubicado cerca de importantes zonas industriales nuestra ubicacion facilita tu dia a dia y te conecta con oportunidades laborales y comercialesprecio accesibleestas increibles casas estan disponibles en el rango de 15 a 17 millones de pesos ofreciendote una excelente inversion en tu calidad de vidano te pierdas la oportunidad de ser parte de esta comunidad unica en queretaro contactanos ahora para agendar una visita y descubrir tu nuevo hogar,,1460000,81212.43,2024-09-08,D1,8.0,16222.222222222223,19466.666666666668,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,queretaro centro,Querétaro,Querétaro
1465000,MXN,casa en venta en queretaro cerca de libramiento sur poniente,78,90,3 sept 2023,Casa,1,3,3,0,No,colinas de santa cruz 1ra seccion queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-c489ef03a162-8ed1-3db9227a-98a2-39c9,casa en venta en queretaro  cuenta con espacio de sala comedor cocina integral la recamara principal con bano y closet una recamara secundaria con bano completo y closet  la tercer recamara en planta baja  sala de tv  tres banos y espacio para automovil cuenta con vigilancia las 24 horas en clusters que se adaptan a tu momento de vida con diseno integral del paisaje arquitectonico para el bienestar y convivencia de cada familia  con acceso principal green fitness  palapa y areas verdeshaz una cita con uno de nuestros asesores certificadosprecios sujetos a cambio sin previo aviso        somos una empresa inmobiliaria con propiedades en la zona del bajiobrindamos servicio personalizado intermediacion gestion y acompanamiento hasta la formalizacion de su operacion inmobiliariacontamos con un equipo ejecutivo altamente capacitadobajo un estricto apego a valores servicioeficienciacompromiso y transparecia,,1465000,81490.56,2024-09-08,D1,12.0,18782.05128205128,16277.777777777777,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,colinas de santa cruz 1ra seccion,Querétaro,Querétaro
1475250,MXN,casa en venta en ciudad del sol de 2 recamaras con roof garden alberca,108,108,25 ene 2024,Casa,1,2,1,0,No,unidad habitacional real del parque queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-56ab4fd0779b-3a2c-9d4dac41-b4d1-4132,dormitorios 2total banos 2mts2 10826estacionamiento cubiertomls 236021fpcomoda casa ubicada a 5 minutos del libramiento norponiente y a 10 minutos del boulevard bernardo quintana facil acceso cuenta con sala comedor cocina estudio y medio bano en planta baja en la segunda planta cuenta con dos recamaras posible conversion a la tercera recamara bano completo y acceso al roof garden con asador area de servicio 2 tinacos privada con alberca palapa y juegos,,1475250,82060.72,2024-09-08,D1,7.0,13659.722222222223,13659.722222222223,"{'completos': 0, 'medios': 0}",0.0,0.0,1.0,unidad habitacional real del parque,Querétaro,Querétaro
1490000,MXN,vendo casa en mayorazgo punta norte queretaro,123,76,20 abr 2023,Casa en Condominio,2,3,0,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-c99c82f29f03-d903-b606018d-ba70-365d,condominio con acceso controlado areas verdes juegos infantiles muy bien ubicado con faciles accesos por libramiento norponiente en la salida a los fraccionamientos industriales y a 10 minutos de centros comerciales la casa consta de 123m2 y 76 de construccion con 3 recamaras 25 banos sala comedor cocina equipada patio trasero y entrada lateral con excedente de terreno se vende sin amueblar  nota el precio y diseno pueden ser modificados sin previo aviso,,1490000,82881.18,2024-09-08,D1,16.0,12113.821138211382,19605.263157894737,"{'completos': 2.5, 'medios': 0}",2.5,0.0,0.0,queretaro centro,Querétaro,Querétaro
1490000,MXN,casa en queretaro,200,256,28 abr 2023,Casa,2,3,3,0,No,fraccionamiento cumbres del lago queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-667d9cb29bd6-4b6d-28f2ba3d-a07e-3313,estrena casa con el mejor precio de el mercadoalta plusvalia y la mejor ubicacion de la zona ubicacion cerca de escuelas parques y centros comerciales ademas facil acceso a vias principalesagenda tu cita      asesoria profesional e inmediata recamaras 3 banos 2 medio bano 1 garage 2,2.0,1490000,82881.18,2024-09-08,D1,16.0,7450.0,5820.3125,"{'completos': 0, 'medios': 0}",0.0,0.0,3.0,fraccionamiento cumbres del lago,Querétaro,Querétaro
1500000,MXN,gran oportunidad de inversion en santiago de queretaro,121,242,4 ene 2024,Casa,2,4,2,0,No,queretaro centro queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-7ec904ade2ad-729e-b98841f5-bbdb-477f,gran oportunidad de invertir y construir tus suenos casa en el centro historico de queretaro a dos cuadras de la delegacion centro historico a 20 minutos del estadio corregidora cerca de plazas comerciales escuelas parques entre otroszona de gran plusvaliaaplica solamente recursos propios pago en dos exhibiciones,,1500000,83437.43,2024-09-08,C3,8.0,12396.694214876034,6198.347107438017,"{'completos': 0, 'medios': 0}",0.0,0.0,2.0,queretaro centro,Querétaro,Querétaro
1600000,MXN,casa venta la estacion queretaro 1600000 jovgon rmc,615,450,21 ene 2024,Casa,1,9,3,0,No,la estacion queretaro queretaro,https://www.lamudi.com.mx/detalle/41032-73-1df27be71bd8-de54-84b6d60f-96db-3761,terreno 615 m210 de frente x 615 de fondoconstruccion450 m29 cuartos 3 banostodos los servicios agua luz drenaje easybroker id ebnj9054,,1600000,88999.93,2024-09-08,C3,7.0,2601.6260162601625,3555.5555555555557,"{'completos': 3.0, 'medios': 0}",3.0,0.0,3.0,la estacion,Querétaro,Querétaro
