propiedad,tipo,precio,denominacion,visualizaciones,metros_total,metros_construido,banos,medio_banos,estacionamientos,recamaras,antiguedad,tiempo_de_publicacion,status_desarrollo,ubicacion,url,descripcion,latitud,longitud
Penthouse con Alberca Privada,Departamento,1500000,USD,22,392,392,2,0,2,3,0,Publicado hace 55 días,venta,"Calle Hortensias , Condominio Amapas,  Amapas, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-penthouse-con-alberca-privada-144640616.html,"Espectacular PENTHOUSE de 392m2 de construccion con: 2 cajones de estacionamiento 3 recámaras, todas con vestidor y baño propio, dos con jacuzzi. 1 baño completo en zona sala comedor. Total de 4 baños completos Amplia área de Sala-comedor Cocina Alberca privada climatizada Terrazas en ambos pisos con espectacular vista Características -Terrazas -Área de lavado -Preparación para un cuarto de servicio con baño completo",20.599359500000000,-105.233831900000000
Limu,Departamento,6800000,MXN,270,70,1,0,0,0,0,0,Publicado hace 270 días,venta,"Blvd. Francisco Medina Ascencio 2485,  Zona Hotelera Norte, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-limu-142781530.html,"Ubicado en la privilegiada costa del Pacífico Mexicano, Limu Luxury Residences se encuentra a tan sólo unos pasos del mar y de la icónica Plaza Península que cuenta con exclusivas tiendas y los más exquisitos restaurantes gourmet de la zona. Un espacio único que mantiene el equilibrio perfecto entre naturaleza, arquitectura, vanguardia y lujo para vivir todos tus sueños.",20.644112500000000,-105.241068200000000
Departamento en Peninsula Puerto Vallarta,Departamento,17500000,MXN,40,222,223,2,0,1,3,5,Publicado hace 178 días,venta,"Francisco Medina Ascencio no. 2483,  Zona Hotelera Norte, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-peninsula-puerto-vallarta-143591874.html,"Hermoso Departamento en Península Vallarta está perfectamente ubicado en la playa en el corazón de la zona hotelera y está a sólo 10 minutos en auto del centro de Puerto Vallarta, la marina o el aeropuerto. El complejo cuenta con comodidades que incluyen un gimnasio, sala de cine privada, bar/salón, spa (vapor/sauna/sala de masajes), impresionante vestíbulo y un centro de negocios/computadoras que ofrece acceso gratuito a Internet. Una enorme piscina infinita con vista al océano y las montañas y se completa con una piscina para niños de gran tamaño, perfecta para niños.",20.644511600000000,-105.236636900000000
"Casa en Preventa 4 Recamaras, Alberca y Amplia Cochera en Fluvial Vallarta",Casa,10900000,MXN,36,180,235,4,0,3,4,0,Publicado hace 77 días,venta,"Rio Ural 226,  Fluvial Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-preventa-4-recamaras-alberca-y-amplia-cochera-144468669.html,"PRE-CONSTRUCCION !!!!! CASA EN FLUVIAL VALLARTA MODERNA Y TERRAZA CON ALBERCA 4 RECAMARAS: 1 EN PLANTA BAJA Y 3 EN PLANTA ALTA COCINA INTEGRAL CON ACABADOS DE LUJO Y ALTA CALIDAD 4 BAÑOS COMPLETOS COCHERA PARA 3 AUTOS ALBERCA CON TERRAZA EN PLANTA BAJA 235 M2 DE CONSTRUCCION 180 M2 TERRENO ( 9 X 20 MTS ) Precio de pre-venta: $Ver datos pesos Para contratar: Se pide el 50% al firmar contrato en la notaria, luego el 25% a los 6 meses y el 25% a la entrega",20.652030188204474,-105.227121686508180
Super Ubicacion! Casa de 3 Recamaras y 3 Baños Fraccc. Alabatros,Casa,5000000,MXN,84,96,130,3,0,2,3,10,Publicado hace más de 1 año,venta,"Marina Real 625 ,  Albatros, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclcain-super-ubicacion!-casa-de-3-recamaras-y-3-banos-fraccc.-58813120.html,". A UNA CUADRA DE FLUVIAL VALLARTA !!!!! LINDA E IMPECABLE CASA DE 3 RECAMARAS CON ACABADOS DE GRANITO Y COCINA INTEGRAL. MADERA DE PRIMAVERA COLOR NATURAL EN COCINA, CLOSETS, PUERTAS Y VESTIDOR. 3 BAÑOS COMPLETOS, ESTUDIO EN PLANTA BAJA Y PATIO DE SERVICIO TECHADO. 2 PEQUEÑOS BALCONES. HERRERIA . AIRES ACONDICIONADOS EN LAS HABITACIONES. UBICADA A 4 MINUTOS DE SAMS, DE COSTCO Y PRINCIPALES CENTROS COMERCIALES. ACCESOS POR VIAS RAPIDAS Y TODO TIPO DE TRANSPORTE. SUPERFICIE: 96 M2 ( 6 X 16 ) CONSTRUCCION: 130 M2 SIN GRAVAMEN APLICA CUALQUIER CREDITO. CITAS AL 3Ver datos",20.656851300000000,-105.224722100000000
Departamento en Venta en Puerto Vallarta,Departamento,2610000,MXN,80,71,71,1,0,1,2,0,Publicado hace 159 días,venta,"Guadalajara 371 ,  Mojoneras, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-venta-en-puerto-vallarta-143760921.html,"Departamento en venta en Puerto Vallarta, con una muy buena ubicación ya que esta a menos de 20 minutos de la playa, ideal para una inversión y empezar a generar rentas por Airbnb, dentro de coto privado con acceso controlado, alberca, caseta de seguridad las 24 horas, 2 recamaras, 1 baño, terraza, se aceptan créditos, mayores informes en privado al Ver datos",20.689681500000000,-105.219610000000000
Departamento en Venta en Marina Vallarta,Departamento,7900000,MXN,30,95,2,0,0,1,2,0,Publicado hace más de 1 año,venta,"Calle Vela 100,  Marina Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-venta-en-marina-vallarta-67001447.html,"Nautico 2E Desde lo mejor de la cultura y la naturaleza locales, hasta las tranquilas vías fluviales de Puerto Vallarta, NÁUTICO establece un nuevo estándar para la exclusividad refinada con su confluencia magistral de diseño, lujo y ubicación privilegiada. Combinamos el esplendor tradicional con el estilo contemporáneo, ofreciendo vistas impresionantes de la marina y creando experiencias que durarán toda la vida. Departamentos de 1 y 2 recámaras totalmente terminados con acabados de lujo, cocinas importadas totalmente equipadas, pisos de porcelanato, aire acondicionado, y terrazas. ¡Espectaculares vistas al Pacífico! AMENIDADES: -Bar -Alberca -Jacuzzi -Spa -Gimnasio -Terraza -Seguridad y cámaras de vigilancia las 24 hrs",20.662525000000000,-105.250463100000000
Departamento Compartido en Venta en Grand Venetian,Departamento,3400000,MXN,71,268,3,0,0,1,3,10,Publicado hace 161 días,venta,"2477, Zona Hotelera - 1206,  Las Glorias, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-compartido-en-venta-en-grand-venetian-143751635.html,"El departamento compartido está dividido en seis partes iguales, cada una propiedad de un dueño distinto. Cada fracción tiene un costo de $3,400,000 pesos. Para garantizar una distribución justa del uso del departamento, se asignan 6 semanas anuales a cada propietario mediante un sorteo equitativo. Además del costo de adquisición, los propietarios comparten el gasto de mantenimiento mensual, fijado en $17,000 pesos, lo que equivale a $2,125 pesos al mes por propietario.",20.640520300000000,-105.234630000000000
"Departamento en Preventa en La Marina, Puerto Vallarta, Jali",Departamento,9220560,MXN,1,130,130,3,0,0,2,0,Publicado hace más de 1 año,venta,"Paseo de la Marina Norte ,  Marina Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-preventa-en-la-marina-puerto-90450006.html,"Exclusivo torre de departamentos ubicado estratégicamente en Marina Vallarta un proyecto con muchas amenidades rodeado del campo de golf y en una zona de alta plusvalía Dei Mare es el nuevo concepto de complejo residencial, donde disfrutarás de un estilo de vida en armonía con la naturaleza. Se encuentra sobre una superficie de terreno de 10,046 m2 . Construido en 3 torres de 10 niveles, cuenta con 167 unidades de una, dos y tres recámaras con opciones de lock-off. Sus medidas van de los 83 a los 165 metros cuadrados. SUPERFICIE: 130.46m2 DISTRIBUCIÓN: 2recámaras y 3 baños completos Cocina integral con barra desayunadora Área de lavado Sala Comedor Baño completo Recamara secundaria Baño completo y vestidor Recamara principal Baño completo y vestidor Terraza en todas las áreas UBICACIÓN y ZONAS ALEDAÑAS: Ubicado en la Marina Vallarta a tan solo 3 min del mar, a 5 minutos de Plaza Galerías y a 10 min de Plaza la Isla. Se encuentra en una zona rodeada de comercios, hoteles y restaurantes. PLUS/EXTRAS: Acabados de lujo Vista al mar o al campo de golf AMENIDADES: Alberca Spa Jacuzzi Gimnasio Área de mascotas Terraza Rooftop Área de BBQ Media Room Social Room ¡LISTO PARA ESTRENAR!. EasyBroker ID: EB-NV0932",20.663969600000001,-105.253125800000006
Casa Naranjo en Preventa en Puerto Vallarta,Casa,10500000,MXN,113.0,48,134,0,0,0,4,0,Publicado hace 71 días,venta,"Ignacio L. Vallarta,  Emiliano Zapata, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-naranjo-en-preventa-en-puerto-vallarta-144503222.html,"Bonita casa nueva en venta en Puerto Vallarta, ubicada en la zona romántica. Una de las zonas históricas del puerto, rodeada de restaurantes, bares y tiendas. Es el lugar ideal para los amantes de la cultura local e internacional. A solo unos minutos caminando al malecón. La propiedad de 50 m2 de terreno y 134 m2 de construcción ofrece la siguiente distribución: * Planta baja: Cocina, Área de lavado, Sala-comedor, Terraza y Alberca. * Planta alta: Master bedroom, Sala de TV, Recámara, Dos baños completos y Balcón Nivel 3: Master bedroom, Recámara, Dos baños completos y Terraza / Balcón. ** Excelente inversión para airbnb ¡AGENDA TU CITA PARA MÁS INFORMACIÓN!",20.603007200000000,-105.235954100000000
España316 - Deptos en Preventa,Departamento,5674464,MXN,234.0,75,1,0,0,1,1,0,Publicado hace 234 días,venta,"Campo de Golf Flamingos,  Marina Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-espana316-deptos-en-preventa-143107826.html,"PUERTO VALLARTA Campo de Golf Flamingos Abril 2025 UNIDADES: -1 y 2 recámaras Desde 75 m2 a 153 m2 PRECIOS: Desde $5,674,464.00 a $8,723,139 mxn AMENIDADES: Social Rooftop Infinity Style Pool BBQ Area Underground Parking Security 24/7 Panoramic View DESARROLLADOR:",20.668183500000000,-105.258276000000000
Departamentos en Venta Puerto Vallarta,Departamento,9500000,MXN,1.0,366,366,5,5,0,5,1,Publicado hace más de 1 año,venta,"sierra rocallosa,  Lázaro Cárdenas, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamentos-en-venta-puerto-vallarta-90251047.html,"EXCELENTE propiedad con 5 departamentos, y gran terreno en la parte trasera. A solo 6 cuadras del HOTEL SHERATON Buganvilias Resort and Convention. *Ya se encuentran rentados, pueden continuar asi. *Uso Habitacional. *Pueden DEMOLER la propiedad y crear una nueva construcción, su ubicación es excelente. EasyBroker ID: EB-JQ8498",20.626110300000000,-105.227183700000000
Marinatowers - Deptos en Preventa,Departamento,10000000,MXN,235.0,108,1,0,0,1,1,0,Publicado hace 235 días,venta,"MarinaTowers,  Marina Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-marinatowers-deptos-en-preventa-143117718.html,"Marina Vallarta fte Mar 3 torres de 25 niveles Cada Torre con 130 unidades UNIDADES: 1 y 4 recámaras SUPERFICIE Entre 108.96 m2 y 293.71 m2 Precios Desde: a VISTAS: hacia la exuberante Bahía de Banderas, las siempre verdes montañas de la Sierra Madre y la belleza cotidiana de la ciudad de Puerto Vallarta. AMENIDADES: Gym Albercas Spa …entre otros. DESARROLADOR: Sb Realtors",20.664825700000000,-105.253414900000000
"Departamento en Preventa en La Marina, Puerto Vallarta",Departamento,11222900,MXN,1.0,158,158,3,0,0,3,0,Publicado hace más de 1 año,venta,"Paseo de la Marina Norte,  Marina Vallarta, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-preventa-en-la-marina-puerto-vallarta-90451700.html,"Exclusivo torre de departamentos ubicado estratégicamente en Marina Vallarta un proyecto con muchas amenidades rodeado del campo de golf y en una zona de alta plusvalía Dei Mare es el nuevo concepto de complejo residencial, donde disfrutarás de un estilo de vida en armonía con la naturaleza. Se encuentra sobre una superficie de terreno de 10,046 m2 . Construido en 3 torres de 10 niveles, cuenta con 167 unidades de una, dos y tres recámaras con opciones de lock-off. Sus medidas van de los 83 a los 165 metros cuadrados. SUPERFICIE: 158.02m2 DISTRIBUCIÓN: 3 RECAMARAS Y 3 BAÑOS COMPLETOS Cocina integral con barra desayunadora Area de lavado Sala Comedor Baño completo Recamara secundaria con closet Recamara secundaria con baño completo y vestidor Recamara principal Baño completo y vestidor Terraza en todas las áreas UBICACIÓN y ZONAS ALEDAÑAS: Ubicado en la Marina Vallarta a tan solo 3 min del mar, a 5 minutos de Plaza Galerías y a 10 min de Plaza la Isla. Se encuentra en una zona rodeada de comercios, hoteles y restaurantes. PLUS/EXTRAS: Acabados de lujo Vista al mar o al campo de golf AMENIDADES: Alberca Spa Jacuzzi Gimnasio Área de mascotas Terraza Rooftop Área de BBQ Media Room Social Room ¡LISTO PARA ESTRENAR! PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO. EasyBroker ID: EB-NV1238",20.663969600000001,-105.253125800000006
Departamento en Emiliano Zapata,Departamento,7750000,MXN,214.0,95,95,2,0,0,2,0,Publicado hace 214 días,venta,"Puerto Vallarta Harmony,  Emiliano Zapata, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-emiliano-zapata-143294005.html,"Niveles: Sotano,  Looby café en PB,5 niveles deptos y Roof Garden10 Departamentos en Total2 recamaras dos baños en 95 mts.Se entregarán con equipamiento de cocina integral con estufa y campana, aires acondicionados “inverter” en areas comunes y recamaras, calentador de agua elecrLco, carpinteria madera tropical.Entrega 2025Los precios pueden estar sujetos a cambios sin previo aviso.El precio que se muestra en el anuncio es más impuestos y/o más costo de escrituración y demás gastos que se puedan generar respecto de hipotecas bancarias. Solicita mayor información.PROPIEDAD ACTUALIZADA AL 13/06/2024BRECLAVE:  EB-QA8107 Whatsapp: Ver datos 66Telefono: Ver datos 52",20.604855799999999,-105.232645399999995
Venta Departamento de Lujo en Nuevo Vallarta,Departamento,5676000,MXN,1.0,103,103,2,0,1,2,0,Publicado hace más de 1 año,venta,"Venta Departamento de Lujo en Nuevo Vallarta,  Condominio La Marina, Puerto Vallarta",https://www.inmuebles24.com/propiedades/clasificado/veclapin-venta-departamento-de-lujo-en-nuevo-vallarta-141891273.html,"Este departamento en el lujoso y exclusivo proyecto Ki Green District Nuevo Vallarta ""C101"" en el nivel 04, cuenta con 103m2. Los cuales se distribuyen en area de sala comedor y cocina con balcon. Habitación principal con baño completo, area de closet y balcon privado.  Y una habitación secundaria la cual comparte el baño completo con el area común. 59,500 x m2.Departamentos  equipados con:- Closets- Cocina con barra de Cuarzo-Aire acondicionado instalado (minisplit)-Parrilla eléctrica  4 quemadores -Campana -Calentador eléctrico- Cajón de estacionamientoEl proyecto cuenta con:4.5 Hectáreas de superficie 5 ALBERCASLAGO BAñOS Y REGADERASSNAK BARPABELLóN PARA YOGACANCHA DE PáDELCANCHA DE BOCCEFOGATEROSSALAS DE JUEGOSPARQUE CENTRALáREAS DE DESCANSOCOMERCIOSERVICIOS CERCA*Ubicado en una de los principales ingresos a Nuevo Vallarta* A solo 8 minutos de la playa Nuevo Vallarta*Centros comerciales y de autoservicio *Aeropuerto - Puerto Vallarta a 15 min* Marina Puerto Vallarta a 12 min*Hospital 9 min* Parque acuático Vidanta - 5 min",20.710703899999998,-105.276810699999998
