id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion,direccion_completa,Latitud,Longitud
843,,3500000.0,3500000.0,175421,2024-11-05,Casa en Venta en Privada con Amenidades.,240,266,14583.333333333334,13157.894736842103,2024-05-17,85,2,2024-08-11,Casa,Venta,1,4,3,1,3.5,No,,san antonio el desmonte,pachuca de soto,hidalgo,san antonio el desmonte,42083.0,"San Antonio el Desmonte, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-61ba0fe9eed1-59f7-1da01280-82d7-48e9,"Se Aceptan Todos los CréditosAmplia casa de 2 lotes al principio de la privada, derecho de uso de área verde y salón para eventon con baño y asador. Acceso a la privada con control remoto. Planta Baja: Una cochera abierta para 2 autos, otra con portón para 2 autos más, amplio sótano acondicionado para salón de juegos. Sala - Comedor, cocina equipada con península, baño de visitas, recámara master con baño completo, cuarto de lavado y cuarto de servicio con baño completo.Planta Alta: 3 recámaras king zise la principal con closet y balcón, baño privado con preparación para jacuzzi, otro baño que comparten las recámaras secundarias. Salón ó recámara con acceso a la terraza.Tercer piso: BarCuenta con: Gas estacionario, cisterna.Cerca hay: Av. Ferrocarril, Plaza Explanada, Comercios Varios, Oxxo, Gasolinera y Transporte Publico Varios.","san antonio el desmonte, pachuca de soto, hidalgo, México",20.0490082,-98.7856187
844,S1,4300000.0,4300000.0,215517,2024-11-05,"Casa con todas las comodidades que necesitas en GEMA, mz4 lt 9",268,268,16044.776119402984,16044.776119402984,2023-11-11,270,9,2024-08-11,Casa,Venta,1,4,4,1,4.5,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-344feab79242-766f-c0154846-804b-4087,"Gema Residencial es la opción perfecta para tener tu propio hogar.Gema Residencial se encuentra ubicado en una de las zonas residenciales de Pachuca por excelencia. Sobre la prolongación del Boulevard Ramón G. Bonfil. Contarás con todos los servicios necesarios para ti y tu familia, con la privacidad, plusvalía y seguridad de la zona.En Planta Baja:•	Estacionamiento•	Despacho•	Sanitario•	Estancia•	Recamara con baño•	Comedor•	Cocina•	Patio de servicio•	jardinPrimer nivel:•	Recamara principal con vestidor y baño completo •	2 recamaras jr con closet y baño completoSegundo nivel:•	Roof garden•	Sala de ts•	Área de juegos•	Baño•	Cuarto de lavadoAMENIDADES:•	Acceso controlado y Circuito cerrado.•	Arenero.•	Asadores.•	Bussines Center.•	Cancha de Fútbol 7 Profesional y de Paddle Tennnis.•	Casa Club y Consierge.•	Dog Park.•	Gym, Kids Club.•	Multicanchas, palapas.•	Sala de juntas, Salón de fiestas para 100 personas.•	Spa. •	Trotapista","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
845,A1,3459000.0,3459000.0,173366,2024-11-05,"Casa en Venta en Fraccionamiento Punta Azul, Pachuca de Soto",108,268,32027.777777777777,12906.716417910447,2024-06-15,57,1,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,punta azul,pachuca de soto,hidalgo,punta azul,42039.0,"Punta Azul, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d4d3480fca71-4032-18fe9ff-84a0-7993,"Ref: NEX-212965Esta hermosa casa en venta en Punta Azul, Pachuca de Soto, Hidalgo, es una oportunidad única para aquellos en busca de un hogar espacioso y moderno. Con 268 m2 de construcción, esta propiedad cuenta con 3 recamaras, 2 baños completos, 1 medio baño, y una amplia área de lavandería. Además, ofrece comodidades como internet/wifi, puerta eléctrica, closets, sala y comedor, piso de cerámica y piso laminado, protecciones y jaula en patio trasero, cerca eléctrica alrededor y en azotea, además de una cisterna de 8 mil metros cúbicos.Punta Azul es una zona residencial tranquila y segura, perfecta para familias o parejas que buscan un entorno apacible para vivir. Esta propiedad está muy cerca de los Pueblos Mágicos Mineral del Chico y Real del Monte, a 15 minutos de distancia del Centro de Pachuca donde se encuentra el gran Reloj Monumental y a 10 minutos de la Universidad del Fútbol y Ciencias del Deporte (UFD), además de diversas zonas de interés como el Centro Comercial Galerías Pachuca, Plaza comercial Gran Patio donde se encuentra Walmart, Suburbia, zona de bancos, etc. Los hospitales más cercanos son El Español e Intermédica. Estas opciones cercanas garantizan conveniencia y acceso a servicios básicos y recreativos.Las principales vías de acceso a Punta Azul son La Avenida Luis Donaldo Colosio, Puente Atirantado y Avenida El Minero que conectan rápidamente con el resto de la ciudad. Con excelentes conexiones viales, esta ubicación privilegiada facilita la movilidad y el acceso a otras zonas de interés en Pachuca. No pierdas la oportunidad de adquirir esta hermosa propiedad en una de las mejores ubicaciones de la ciudad. ¡Contáctanos hoy para más información!nNEXIMOINMOBILIARIADIGITAL","punta azul, pachuca de soto, hidalgo, México",20.1222541,-98.7816975
846,S1,4300000.0,4300000.0,215517,2024-11-05,"CASA EN VENTA EN GEMA RESIDENCIAL, PACHUCA, HIDALGO",144,268,29861.11111111111,16044.776119402984,2024-03-19,143,4,2024-08-11,Casa En Fraccionamiento,Venta,1,4,5,0,5.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-677d256c54dd-5e57-ddf4d058-863b-43e2,"ENCUENTRA TU PRÓXIMA CASA EN GEMA RESIDENCIAL, CERCA DE ESCUELAS, A 10 MIN DE GALERÍAS PACHUCA Y 20 MIN DEL CENTRO DE LA CIUDAD.PRIMER NIVEL:SALA COMEDOR COCINARECAMARA CON BAÑO COMPLETOJARDIN PATIO DE SERVICIOPASILLO DE SERVICIO2 ESPACIO DE ESTACIONAMIENTO SEGUNDO NIVEL:RECAMARA PRINCIPAL, CON VESTIDOR Y BAÑO COMPLETO 1 RECAMARAS JR CON CLOSET Y BAÑO COMPLETO1 RECAMARA JR CON VESTIDOR Y BAÑO COMPLETOTERCER NIVELBAÑO COMPLETOCUARTO DE LAVADOROOF GARDENAREA DE TENDIDOAGENDA TU CITA CON TU ASESOR iDOMUS","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
847,S1,4125000.0,4125000.0,206746,2024-11-05,"AMPLIA RESIDENCIA NUEVA, BAÑOS COMPLETOS EN CADA HABITACIÓN!!",167,268,24700.59880239521,15391.79104477612,2023-10-04,307,10,2024-08-11,Casa,Venta,1,3,5,0,5.0,No,,centro sct hidalgo,pachuca de soto,hidalgo,venta prieta,42083.0,"Centro SCT Hidalgo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-e59933291f60-62aa-95652e99-a20b-1237,"VENTA, PRECIOSA CASA CON LAS HABITACIONES CON BAÑO COMPLETO, FRACC. VALLE DEL SOL 2!!📍ContactarTerreno 167m² Construcción 268m² PBSala ComedorCocina integral equipadaPatio de servicioJardinEstacionamiento para 2 vehiculos ½ Baño1er NIVEL Habitación principal con baño completo y vestidor 2 habitaciones con clósets y baño completo cada una2do NIVEL Family Room Roof garden Baño completo Cuarto de lavadoAMENIDADES ️Areas verdes ️Seguridad️Excelente ubicacion ️Acabados de LujoMONTO DE INVERSIÓN  $4,125,000","venta prieta, pachuca de soto, hidalgo, México",20.0850079,-98.7690015
848,,8000000.0,8000000.0,400962,2024-11-05,Casa en Venta en La Puerta de Hierro,457,268,17505.4704595186,29850.74626865672,2023-04-20,477,15,2024-08-11,Casa En Fraccionamiento,Venta,1,4,3,1,3.5,No,,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-14302aceb450-bb40-f3ca7250-b738-30ce,"Vendo casa en Puerta de HierroSótano:•cuarto de usos múltiples•bodega•área de lavad o•4 espacios de estacionamientoPrimer nivel•sala•comedor•cocina con barra desayunador para 4 personas•1 recamara con baño completo•jardín•½ bañoSegundo nivel•1 recamara principal con vestidor, baño completo y balcón• 2 recamaras jr con closet, baño y balcónTercer nivel•roof garden•área de lavado","la puerta de hierro, pachuca de soto, hidalgo, México",20.0906364,-98.7624689
849,S1,4400000.0,4400000.0,220529,2024-11-05,Encuentra tu hogar ideal en Residencial Altara,144,270,30555.555555555555,16296.296296296296,2024-02-22,170,5,2024-08-11,Casa,Venta,1,4,4,1,4.5,No,,ciudad de pachuca,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Ciudad de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b9428ef9245b-a8aa-70bb69c8-8ccb-43fa,C2024014Casa con diseño Moderno de tres niveles cuenta con excelentes acabadosPLANTA BAJASala ComedorCocinaEstacionamiento para dos autos semitechadoMedio bañoJardín interior con triple altura PLANTA PRIMER NIVELRecámara principal con baño completo y vestidorDos recámaras secundarias con closeth y baño completo cada unaPLANTA SEGUNDO NIVELRecamara de visitas con baño completoTerraza Área de lavadoSE ACEPTAN CRÉDITOS.,"arboledas de san javier, pachuca de soto, hidalgo, México",20.1097858,-98.7758653
850,S1,5100000.0,5100000.0,255614,2024-11-05,"Bella casa residencial en pachuca, Arboledas de San Javier, Pachuca 174",160,270,31875.0,18888.88888888889,2024-06-07,64,2,2024-08-11,Casa,Venta,1,4,4,1,4.5,No,,arboledas san javier 1 seccion,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Arboledas San Javier 1 Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-aaf5ac0aa36c-80f9-56009485-9d8b-4ab5,"Planta baja•	Sala•	½ baño•	Comedor•	Cocina equipada con isla, parrilla y campana extractora•	Horno de microondas•	Horno de gas•	Alacena•	Jardín•	Área de Lavado•	Escaleras con barandal de cristal templado y acero inoxidablePlanta Alta•	Recamara principal con vestidor; baño completo con doble lavamanos y tina•	2 recamaras jr. Amplias con closet y baño completo•	Cancelería en baños de cristal templadoTercera Planta•	Bodega•	4ta recamara con closet y baño completo•	Área de lavado•	Roof garden","arboledas de san javier, pachuca de soto, hidalgo, México",20.1097858,-98.7758653
851,S1,4700000.0,4700000.0,235565,2024-11-05,"Casa residencial en Arboledas de San Javier, Pachuca. 4 habitaciones y Roof",160,270,29375.0,17407.40740740741,2024-02-09,182,6,2024-08-11,Casa,Venta,1,4,4,1,4.5,No,,arboledas san javier 1 seccion,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Arboledas San Javier 1 Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9c30bc3adc5-ece9-191770b-8107-77bc,"¡Descubre tu nuevo hogar en Arboledas de San Javier, 5ta Sección, Pachuca!Esta casa de ensueño, construida en un terreno de 160 m² con 270 m² de construcción, es perfecta para quienes buscan comodidad, estilo y una excelente ubicación.En la planta baja, serás recibido por una sala elegante y un comedor espacioso, ideales para reuniones familiares. La cocina equipada con estufa y campana extractora es perfecta para crear deliciosas comidas. Además, cuenta con una alacena para mantener todo en orden y un patio que añade un toque de naturaleza a tu hogar. Las escaleras, con barandal de madera, son un detalle de distinción que te llevará a los niveles superiores.En la planta alta, la recámara principal es un verdadero santuario, con un vestidor, baño completo con doble lavamanos y una tina para relajarte. Las dos recámaras junior, amplias y con closet, también cuentan con su propio baño completo.La tercera planta es versátil y funcional, con una bodega, una cuarta recámara con closet y baño completo, además de un área de lavado. El roof garden es el lugar perfecto para disfrutar de atardeceres y crear memorias inolvidables con familia y amigos.¡No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Pachuca! Tu nuevo hogar te espera en Arboledas de San Javier.","arboledas de san javier, pachuca de soto, hidalgo, México",20.1097858,-98.7758653
852,E2,580000.0,580000.0,29070,2024-11-05,Bonita Casa En Una Exelente Ubicacion av mineria nacional # 404 col. real mineral pachuca de soto GSN,196,270,2959.183673469388,2148.1481481481483,2024-05-23,79,2,2024-08-11,Casa,Venta,1,4,2,0,2.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-13c276c4742b-c44b-47565bc1-8e5e-430b,"¡¡¡Aviso urgente OPORTUNIDAD DE AHORRO!!!Excelente zona para vivir o invertirNO LO PIENSES MAS, AGENDA TU CITA Nosotros te AYUDAMOS y explicamos como ADQUIRIR una casa o departamentoCon un precio de DESCUENTO por tiempo LIMITADOPagando solo con recursos propios y sin CRÉDITO¡¡¡APARTALA con un primer pago, de 290,000que no te la GANEN!!! Entrega GARANTIZADA, contamos con mas de 10 años de EXPERIENCIATrámite Fácil y SEGURO ante NOTARIOContacta a TU asesor Gabriel Salas TEL. Ver teléfono Whatsapp También contesto WhatsApp","real de minas, pachuca de soto, hidalgo, México",20.1165663,-98.7341405
853,S1,5900000.0,5900000.0,295710,2024-11-05,"CASA EN PREVENTA RESIDENCIAL LA CARTUJA PACHUCA, RECÁMARA EN PLANTA BAJA, 200 M2 DE TERRENO, ELIGE ACABADOS",200,270,29500.0,21851.85185185185,2024-06-13,59,1,2024-08-11,Casa,Venta,1,4,4,0,4.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c6f7bf541b57-61eb-ba7c8d4c-af62-45e5,"CASA EN PREVENTA EN RESIDENCIAL LA CARTUJA CON UN 70% DE VANCE, ELIGE ACABADOS FINALES Y ADQUIERE EN PRECIO DE PREVENTAEN UN LOTE DE 200 M2 Y CON UNA CONSTRUCCIÓN DE 270 M2SE CARACTERIZA POR UNA DOBLE ALTURA EN SALA, CON ESPACIO PARA COMEDOR, Y COCINA EQUIPADA CON JARDÍN, DE IGUAL MANERA CUENTA CON BAÑO COMPLETO Y ESTUDIO O RECÁMARA Y AREA DE LAVADO EN PLANTA BAJA.EN PLANTA MEDIA CUENTA CON RECÁMARA PRINCIPAL CON VESTIDOR, BAÑO COMPLETO Y BALCÓN, RECÁMARA SECUNDARIA CON VESTIDOR Y BAÑO COMPLETO.EN SEGUNDO NIVEL CUENTA CON RECÁMARA SECUNDARIA, VESTIDOR Y BAÑO COMPLETO, Y TOP ROOFINFORMACIÓN CARLOS FELIPE WHATSAPP Ver teléfono Whatsapp","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
854,S1,5900000.0,5900000.0,295710,2024-11-05,"CASA EN PREVENTA RESIDENCIAL LA CARTUJA PACHUCA, RECÁMARA EN PLANTA BAJA, 200 M2 DE TERRENO, ELIGE ACABADOS",200,270,29500.0,21851.85185185185,2024-06-13,59,1,2024-08-11,Casa,Venta,1,4,4,0,4.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c6f7bf541b57-61eb-ba7c8d4c-af62-45e5,"CASA EN PREVENTA EN RESIDENCIAL LA CARTUJA CON UN 70% DE VANCE, ELIGE ACABADOS FINALES Y ADQUIERE EN PRECIO DE PREVENTAEN UN LOTE DE 200 M2 Y CON UNA CONSTRUCCIÓN DE 270 M2SE CARACTERIZA POR UNA DOBLE ALTURA EN SALA, CON ESPACIO PARA COMEDOR, Y COCINA EQUIPADA CON JARDÍN, DE IGUAL MANERA CUENTA CON BAÑO COMPLETO Y ESTUDIO O RECÁMARA Y AREA DE LAVADO EN PLANTA BAJA.EN PLANTA MEDIA CUENTA CON RECÁMARA PRINCIPAL CON VESTIDOR, BAÑO COMPLETO Y BALCÓN, RECÁMARA SECUNDARIA CON VESTIDOR Y BAÑO COMPLETO.EN SEGUNDO NIVEL CUENTA CON RECÁMARA SECUNDARIA, VESTIDOR Y BAÑO COMPLETO, Y TOP ROOFINFORMACIÓN CARLOS FELIPE WHATSAPP Ver teléfono Whatsapp","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
855,S1,4131000.0,4131000.0,207047,2024-11-05,"Hidalgo,Pachuca,La Puerta de Hierro,Casa , Venta",202,270,20450.49504950495,15300.0,2024-02-09,182,6,2024-08-11,Casa,Venta,1,2,2,0,2.0,No,,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-174a48ff7044-dc2e-191732a-afc9-766a,"Valor Oportunidad M2 de Terreno: 202.65M2 de Construcción: 270Casa en Venta que cuenta con las siguientes caracteristicas : PB - Sala - Comedor - Cocina PA - 2 Habitacion - 2 baños Haz tu mejor oferta sobre el valor de venta y cómpralo a un súper precio. Solamente al contadoToda la documentación en regla, admite crédito. Sin apartados, sin anticipos.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público. No se aceptan pagos en línea. EasyBroker ID: EB-QV4883","la puerta de hierro, pachuca de soto, hidalgo, México",20.0906364,-98.7624689
856,S1,4300000.0,4300000.0,215517,2024-11-05,SE VENDE CASA EN ARBOLEDAS DE SAN JAVIER,160,271,26875.0,15867.158671586716,2024-05-23,79,2,2024-08-11,Casa En Fraccionamiento,Venta,1,4,4,1,4.5,No,,arboledas san javier 1 seccion,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Arboledas San Javier 1 Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d320886c6895-6416-b491fa49-89ed-2031,"En venta, bonita y espaciosa casa de 4 recamaras, ubicada dentro de un fraccionamiento con doble filtro de seguridad, en una de las zonas con mayor afluencia de la ciudad de Pachuca, rodeada de tiendas de autoservicio, plazas comerciales, restaurantes, hospitales privados, avenidas principales. La casa cuenta en planta baja, con cochera para 2 autos, sala, comedor, preciosa cocina integral, jardín, patio de servicio y cisterna.En el primer nivel tiene 3 recamaras amplias, con closet y baño completo cada una.El segundo nivel cuenta con 1 recamara con baño completo, bodega, cuarto de lavado y roof garden. La privada tiene áreas comunes y áreas infantiles.¡Agenda una cita para conocerla!","arboledas de san javier, pachuca de soto, hidalgo, México",20.1097858,-98.7758653
857,D3,1574900.0,1574900.0,78934,2024-11-05,CASA EN VENTA EN PACHUCA,290,272,5430.689655172414,5790.073529411765,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,santa julia,pachuca de soto,hidalgo,santa julia,42080.0,"Santa Julia, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-fd19c71a084f-6a94-19180df-bc1f-7a23,"LA MEJOR OPORTUNIDAD DE HACERSE DE UN INMUEBLE POR DEBAJO DE SU VALOR COMERCIAL.PROPIEDAD ADJUDICADA….!!!!! ENTREGA RAPIDAPASOS A SEGUIR:*ELABORACION DE CONTRATO*PAGO CON RECURSOS PROPIOS PUEDE SER EN 2 EXHIBICIONES O 1 EXHIBICION (OPCION A EL SEGUNDO PAGO UTILIZAR CREDITO)*NOSOTROS NOS ENCARGAMOS DE TODO EL PROCESO HASTA ENTREGARTE EL INMUEBLES CON LLAVES Y CHAPAS NUEVAS REVISION DE LA PROPIEDAD*ENTREGA SIN ADEUDOS Y LISTA PARA HABITARENTREGA DE 3 A 5 MESES, GARANTIZADO BAJO CONTRATO, CON ESCRITURA Y LIBRE DE ADEUDOS.AGENDA TU CITA EN NUESTRO CORPORATIVO DONDE TE BRINDAREMOS UNA EXPLICACION DETALLADA DEL PROCESO DE COMPRA","santa julia, pachuca de soto, hidalgo, México",20.113849,-98.7543396
858,A3,3999000.0,3999000.0,200431,2024-11-05,Casa en venta en el Sur de Pachuca ?,410,274,9753.658536585366,14594.890510948906,2023-04-24,473,15,2024-08-11,Casa,Venta,1,4,4,0,4.0,No,,parque de poblamiento,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d83a71c60afe-fd59-732f2a21-bbd6-3b63,"Ubicada en San Antonio el Desmonte, a 5 min del Chedraui y Aurrerá de Tulipanes.  Cuenta con cuatro recámaras, cuatro baños, un patio amplio con un área verde y un cuarto de servicio. La propiedad tiene acabados de mármol de lujo y se encuentra en excelentes condiciones, se encuentra en una zona habitacional segura con escuelas, jardines, farmacias, tiendas, centros médicos muy cercanos y es ideal para familias.  M2 de terreno: 410 m2 M2 de construcción: 274 m2 Valor de la propiedad: $3,999,000","parque de poblamiento, pachuca de soto, hidalgo, México",20.1230288,-98.7708018
